A crisp psychological drama ( and ) a fascinating little thriller that would have been perfect for an old `` Twilight Zone '' episode .	3-3
It has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .	3-3
An uncluttered , resonant gem that relays its universal points without lectures or confrontations . '	3-3
( The Cockettes ) provides a window into a subculture hell-bent on expressing itself in every way imaginable . '	3-3
A smart , steamy mix of road movie , coming-of-age story and political satire .	3-3
A terrific B movie -- in fact , the best in recent memory .	4-4
`` Birthday Girl '' is an actor 's movie first and foremost .	3-3
I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .	4-4
For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .	4-4
What 's really so appealing about the characters is their resemblance to everyday children .	3-3
If you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .	3-3
Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .	3-3
Allen 's funniest and most likeable movie in years .	4-4
It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .	4-4
This comic gem is as delightful as it is derivative .	4-4
More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .	4-4
The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .	3-3
The production has been made with an enormous amount of affection , so we believe these characters love each other .	4-4
Certainly the performances are worthwhile .	3-3
Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .	3-3
Watching these eccentrics is both inspiring and pure joy .	4-4
Steven Spielberg brings us another masterpiece	4-4
Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first .	3-3
Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters .	4-4
Allen shows he can outgag any of those young whippersnappers making moving pictures today .	3-3
A good film with a solid pedigree both in front of and , more specifically , behind the camera .	3-3
I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !	4-4
A literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .	3-3
High Crimes steals so freely from other movies and combines enough disparate types of films that it ca n't help but engage an audience .	3-3
If you 're a fan of the series you 'll love it and probably want to see it twice .	4-4
I will be .	3-3
It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '	3-3
The story ... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is .	4-4
It is also a testament to the integrity and vision of the band .	3-3
Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , No Such Thing is a fascinating little tale .	4-4
Huppert 's show to steal and she makes a meal of it , channeling Kathy Baker 's creepy turn as the repressed mother on Boston Public just as much as 8 Women 's Augustine .	3-3
Nair does n't treat the issues lightly .	3-3
She allows each character to confront their problems openly and honestly .	3-3
One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .	4-4
The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them .	3-3
Strange occurrences build in the mind of the viewer and take on extreme urgency .	3-3
Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .	3-3
Familiar but utterly delightful .	3-3
A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .	3-3
The film aims to be funny , uplifting and moving , sometimes all at once .	3-3
The extent to which it succeeds is impressive .	3-3
The film brilliantly shines on all the characters , as the direction is intelligently accomplished .	4-4
While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy .	3-3
As broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , Frank Novak , that keeps the film grounded in an undeniable social realism .	3-3
In addition to Hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .	4-4
Jeffrey Tambor 's performance as the intelligent jazz-playing exterminator is Oscar-worthy .	4-4
From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .	3-3
Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .	3-3
that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture	3-3
Meyjes ' provocative film might be called an example of the haphazardness of evil .	3-3
The movie is pretty funny now and then without in any way demeaning its subjects .	3-3
imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor	3-3
Too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than Pink Floyd tickets .	3-3
It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .	4-4
Others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find Morrison 's iconoclastic uses of technology to be liberating .	4-4
Miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .	3-3
Time Out is existential drama without any of the pretension associated with the term .	3-3
It 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .	3-3
Writer\/director Alexander Payne ( Election ) and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .	3-3
It 's tough to watch , but it 's a fantastic movie .	4-4
The best animated feature to hit theaters since Beauty and the Beast 11 years ago .	4-4
What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .	3-3
Pacino is the best he 's been in years and Keener is marvelous .	4-4
A solid , spooky entertainment worthy of the price of a ticket .	3-3
By turns fanciful , grisly and engagingly quixotic .	3-3
... very funny , very enjoyable ...	4-4
Adaptation is intricately constructed and in a strange way nails all of Orlean 's themes without being a true adaptation of her book .	3-3
So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .	3-3
Moonlight Mile gives itself the freedom to feel contradictory things .	3-3
It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .	4-4
The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron .	3-3
Robin Williams has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side .	3-3
If you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of Unfaithful .	3-3
Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .	3-3
Hoffman 's performance is authentic to the core of his being .	3-3
Told just proficiently enough to trounce its overly comfortable trappings .	3-3
An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .	4-4
The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths .	4-4
A captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .	4-4
What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .	3-3
Duvall is strong as always .	4-4
A no-holds-barred cinematic treat .	4-4
You 'd have to be a most hard-hearted person not to be moved by this drama .	3-3
Allen 's underestimated charm delivers more goodies than lumps of coal .	3-3
Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .	4-4
Maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .	4-4
It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .	3-3
The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .	3-3
A terrific insider look at the star-making machinery of tinseltown .	3-3
It 's a diverting enough hour-and-a-half for the family audience .	3-3
As giddy and whimsical and relevant today as it was 270 years ago .	4-4
The film offers an intriguing what-if premise .	4-4
The Pianist is the film Roman Polanski may have been born to make .	3-3
This version does justice both to Stevenson and to the sci-fi genre .	3-3
Poignant and delicately complex .	3-3
Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .	3-3
Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .	3-3
In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .	3-3
Despite the film 's shortcomings , the stories are quietly moving .	3-3
If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .	3-3
This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .	3-3
It 's the filmmakers ' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion .	3-3
The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .	3-3
It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .	3-3
The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .	3-3
Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre .	3-3
With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .	4-4
The humor and humanity of Monsoon Wedding are in perfect balance .	3-3
A compelling motion picture that illustrates an American tragedy .	4-4
As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .	3-3
It 's a day at the beach -- with air conditioning and popcorn .	3-3
What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings .	3-3
Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .	4-4
Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .	4-4
The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken .	3-3
K-19 : The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .	3-3
It 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .	3-3
Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .	3-3
It 's a rare window on an artistic collaboration .	3-3
Perhaps the best sports movie I 've ever seen .	4-4
Cho 's timing is priceless .	4-4
A sensitive , moving , brilliantly constructed work .	4-4
An edgy thriller that delivers a surprising punch .	3-3
A reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .	3-3
( Reno ) delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .	3-3
there is truth here	3-3
a confident , richly acted , emotionally devastating piece of work and 2002 's first great film	4-4
A touching , small-scale story of family responsibility and care in the community .	3-3
Arteta directs one of the best ensemble casts of the year	4-4
The casting of von Sydow ... is itself Intacto 's luckiest stroke .	3-3
No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels .	3-3
A gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .	4-4
Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .	4-4
... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor ...	4-4
This movie got me grinning .	3-3
There 's a part of us that can not help be entertained by the sight of someone getting away with something .	3-3
An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .	3-3
What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?	3-3
The pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .	3-3
Not everyone will welcome or accept The Trials of Henry Kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .	3-3
There are no special effects , and no Hollywood endings .	3-3
Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit .	3-3
Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity .	4-4
In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land .	3-3
... a triumph of emotionally and narratively complex filmmaking .	4-4
Simply put , `` Far From Heaven '' is a masterpiece .	4-4
An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .	3-3
A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .	3-3
Top-notch action powers this romantic drama .	4-4
Beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart .	3-3
It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '	3-3
I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .	4-4
Probably the best case for Christianity since Chesterton and Lewis .	3-3
A gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices .	3-3
Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .	3-3
Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty .	3-3
A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .	3-3
Schütte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .	3-3
A slick , engrossing melodrama .	4-4
S1M0NE 's satire is not subtle , but it is effective .	3-3
It 's a quirky , off-beat project .	3-3
Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .	3-3
The solid filmmaking and convincing characters makes this a high water mark for this genre .	4-4
Films about loss , grief and recovery are pretty valuable these days .	3-3
Seen in that light , Moonlight Mile should strike a nerve in many .	3-3
It 's endlessly inventive , consistently intelligent and sickeningly savage .	4-4
It is definitely worth seeing .	4-4
An impeccable study in perversity .	3-3
Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama .	3-3
A movie that both thrills the eye and , in its over-the-top way , touches the heart .	4-4
Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .	3-3
Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .	3-3
The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers .	4-4
A story about intelligent high school students that deals with first love sweetly but also seriously .	3-3
It is also beautifully acted .	4-4
It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team .	4-4
Wilco fans will have a great time , and the movie should win the band a few new converts , too .	3-3
Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .	3-3
The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer .	3-3
Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb .	4-4
I liked this film a lot ...	3-3
... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .	3-3
A solid and refined piece of moviemaking imbued with passion and attitude .	4-4
Nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .	3-3
With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller	4-4
On the surface a silly comedy , Scotland , PA would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .	3-3
A weird , arresting little ride .	3-3
A first-class road movie that proves you can run away from home , but your ego and all your problems go with you .	4-4
Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .	4-4
A backstage must-see for true fans of comedy .	4-4
There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing .	3-3
The film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from Paul 's perspective .	3-3
Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .	4-4
In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition	3-3
Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished .	3-3
There 's no reason to miss Interview with the Assassin	4-4
Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .	4-4
Its sheer dynamism is infectious .	3-3
For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future .	3-3
Perhaps it 's cliche to call the film ` refreshing , ' but it is .	4-4
` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated .	4-4
It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .	3-3
( A ) wonderfully loopy tale of love , longing , and voting .	4-4
The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .	3-3
The last scenes of the film are anguished , bitter and truthful .	3-3
Mr. Koshashvili is a director to watch .	4-4
Predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director John Stockwell .	3-3
Antwone Fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it .	3-3
One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .	3-3
It challenges , this nervy oddity , like modern art should .	3-3
Whenever you think you 've figured out Late Marriage , it throws you for a loop .	3-3
The Pianist is Polanski 's best film .	4-4
A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .	3-3
Cusack 's just brilliant in this .	4-4
Knows how to make our imagination wonder .	4-4
Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .	3-3
The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy .	4-4
Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .	3-3
Malcolm McDowell is cool .	3-3
Paul Bettany is cool .	3-3
Cool .	3-3
A touching , sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes .	3-3
An inventive , absorbing movie that 's as hard to classify as it is hard to resist .	4-4
It made me want to get made-up and go see this movie with my sisters .	3-3
I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .	4-4
( Caine ) proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .	3-3
Bogdanovich puts history in perspective and , via Kirsten Dunst 's remarkable performance , he showcases Davies as a young woman of great charm , generosity and diplomacy .	3-3
This breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .	3-3
A captivating new film .	4-4
Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .	4-4
It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .	3-3
Reveals how important our special talents can be when put in service of of others .	3-3
It also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .	3-3
With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare .	4-4
A sharp , amusing study of the cult of celebrity .	3-3
The sentimental cliches mar an otherwise excellent film .	3-3
A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .	4-4
A graceful , moving tribute to the courage of New York 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .	4-4
A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .	3-3
The charming result is Festival in Cannes .	3-3
If you 're looking for something new and hoping for something entertaining , you 're in luck .	4-4
A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary .	4-4
A rip-roaring comedy action fest that 'll put hairs on your chest .	3-3
If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .	3-3
Simultaneously heart-breaking and very funny , The Last Kiss is really all about performances .	3-3
There is a subversive element to this Disney cartoon , providing unexpected fizzability .	3-3
An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage .	3-3
An enjoyable , if occasionally flawed , experiment .	3-3
Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .	4-4
If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .	3-3
Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .	4-4
Leigh is one of the rare directors who feels acting is the heart and soul of cinema .	4-4
He allows his cast members to make creative contributions to the story and dialogue .	3-3
This method almost never fails him , and it works superbly here .	4-4
Poetry in motion captured on film .	4-4
While it can be a bit repetitive , overall it 's an entertaining and informative documentary .	3-3
Directing with a sure and measured hand , ( Haneke ) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .	3-3
The entire movie establishes a wonderfully creepy mood .	4-4
I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .	3-3
The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed .	3-3
Amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .	4-4
But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .	3-3
Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving .	4-4
This masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .	3-3
The film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting .	3-3
The Pianist ( is ) a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life .	4-4
Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .	4-4
Strange it is , but delightfully so .	3-3
Elegant , mannered and teasing .	3-3
The ingenuity that Parker displays in freshening the play is almost in a class with that of Wilde himself .	4-4
The unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful .	3-3
With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .	4-4
Ryan Gosling ... is at 22 a powerful young actor .	4-4
As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable .	3-3
The film is a verbal duel between two gifted performers .	4-4
Yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	3-3
What a great way to spend 4 units of your day .	3-3
The movie is hardly a masterpiece , but it does mark Ms. Bullock 's best work in some time .	3-3
As simple and innocent a movie as you can imagine .	3-3
This is a movie you can trust .	4-4
Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	3-3
Vividly conveys the passion , creativity , and fearlessness of one of Mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all .	4-4
Hollywood Ending is not show-stoppingly hilarious , but scathingly witty nonetheless .	3-3
A compelling yarn , but not quite a ripping one .	3-3
On the Granger Movie Gauge of 1 to 10 , The Powerpuff Girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .	3-3
The film has several strong performances .	3-3
I 've never bought from telemarketers , but I bought this movie .	3-3
Perfectly pitched between comedy and tragedy , hope and despair , About Schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness .	4-4
( Shyamalan ) turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count .	3-3
A sexy , peculiar and always entertaining costume drama set in Renaissance Spain , and the fact that it 's based on true events somehow makes it all the more compelling .	4-4
An entertaining documentary that freshly considers arguments the Bard 's immortal plays were written by somebody else .	3-3
A highly spirited , imaginative kid 's movie that broaches neo-Augustinian theology : Is God stuck in Heaven because He 's afraid of His best-known creation ?	4-4
