Plus , like I already mentioned ... it 's Robert Duvall !	6-6
It 's up to you to decide whether to admire these people 's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of American life .	5-5
Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women .	5-5
The question hanging over The Time Machine is not , as the main character suggests , ` what if ? '	5-5
A dreary indulgence .	5-5
Please see previous answer .	5-5
More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet .	5-5
Though Jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .	6-6
Human Nature is a goofball movie , in the way that Malkovich was , but it tries too hard .	6-6
This is n't a terrible film by any means , but it 's also far from being a realized work .	5-5
Simone is not a bad film .	6-6
And the reason for that is a self-aware , often self-mocking , intelligence .	6-6
The kind of primal storytelling that George Lucas can only dream of .	6-6
A sterling film - a cross between Boys Do n't Cry , Deliverance , and Ode to Billy Joe - lies somewhere in the story of Matthew Shepard , but that film is yet to be made .	5-5
Boy oh boy , it 's a howler .	5-5
`` Cremaster 3 '' should come with the warning `` For serious film buffs only ! ''	6-6
I could n't recommend this film more .	6-6
There 's no doubting that this is a highly ambitious and personal project for Egoyan , but it 's also one that , next to his best work , feels clumsy and convoluted .	5-5
Gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences .	6-6
... in no way original , or even all that memorable , but as downtown Saturday matinee brain candy , it does n't disappoint .	6-6
He 's a better actor than a standup comedian .	6-6
The images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where Whitaker 's misfit artist is concerned .	5-5
Elaborate special effects take centre screen , so that the human story is pushed to one side .	6-6
Director Todd Solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates .	6-6
A riveting profile of law enforcement , and a visceral , nasty journey into an urban Hades .	6-6
This is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .	6-6
Together ( Time Out and Human Resources ) establish Mr. Cantet as France 's foremost cinematic poet of the workplace .	6-6
Jolting into Charleston rhythms , the story has the sizzle of old news that has finally found the right vent ( accurate ?	5-5
Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .	6-6
It is one more celluloid testimonial to the cruelties experienced by Southern blacks as distilled through a Caucasian perspective .	5-5
A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .	5-5
Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house .	5-5
But when it does , you 're entirely unprepared .	5-5
A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .	5-5
Hilarious musical comedy though stymied by accents thick as mud .	5-5
Two tedious acts light on great scares and a good surprise ending .	6-6
Peppering this urban study with references to Norwegian folktales , Villeneuve creates in Maelstrom a world where the bizarre is credible and the real turns magical .	6-6
It is not what you see , it is what you think you see .	5-5
Chances are you wo n't , either .	5-5
Dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed .	5-5
Some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options .	6-6
The next big thing 's not-so-big ( and not-so-hot ) directorial debut .	5-5
Like its predecessor , it 's no classic , but it provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate .	5-5
The film has too many spots where it 's on slippery footing , but is acceptable entertainment for the entire family and one that 's especially fit for the kiddies .	5-5
Some Body will take you places you have n't been , and also places you have .	6-6
A farce of a parody of a comedy of a premise , it is n't a comparison to reality so much as it is a commentary about our knowledge of films .	5-5
While the film is not entirely successful , it still manages to string together enough charming moments to work .	6-6
This is n't exactly profound cinema , but it 's good-natured and sometimes quite funny .	6-6
This is amusing for about three minutes .	5-5
A different and emotionally reserved type of survival story -- a film less about refracting all of World War II through the specific conditions of one man , and more about that man lost in its midst .	6-6
The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .	6-6
A relatively effective little potboiler until its absurd , contrived , overblown , and entirely implausible finale .	5-5
It does n't reach them , but the effort is gratefully received .	6-6
The movie is hardly a masterpiece , but it does mark Ms. Bullock 's best work in some time .	6-6
The formula is familiar but enjoyable .	6-6
... ( the film ) works , due mostly to the tongue-in-cheek attitude of the screenplay .	6-6
Well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look .	6-6
A story about intelligent high school students that deals with first love sweetly but also seriously .	6-6
The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .	6-6
Fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd .	6-6
If you answered yes , by all means enjoy The New Guy .	6-6
Shanghai Ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life .	6-6
` Hey Arnold ! '	5-5
The action is reasonably well-done ... yet story , character and comedy bits are too ragged to ever fit smoothly together .	5-5
Hey , Happy !	6-6
Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .	5-5
If you do n't laugh , flee .	5-5
Robin Williams departs from his fun friendly demeanor in exchange for a darker unnerving role .	5-5
While puerile men dominate the story , the women shine .	5-5
An enigmatic film that 's too clever for its own good , it 's a conundrum not worth solving .	5-5
High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .	5-5
Just how these families interact may surprise you .	5-5
But they fascinate in their recklessness .	6-6
Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .	6-6
I know that I 'll never listen to Marvin Gaye or the Supremes the same way again	6-6
Its sheer dynamism is infectious .	6-6
Secretary is not a movie about fetishism .	5-5
... a funny yet dark and seedy clash of cultures and generations .	6-6
Jaunty fun , with its celeb-strewn backdrop well used .	5-5
Less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) .	6-6
A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .	6-6
Amidst the action , the script carries Arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . ''	6-6
This is a nervy , risky film , and Villeneuve has inspired Croze to give herself over completely to the tormented persona of Bibi .	5-5
For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .	5-5
An encouraging effort from McCrudden	6-6
A charming but slight comedy .	6-6
It 's a solid movie about people whose lives are anything but .	6-6
From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .	6-6
The film sometimes flags ... but there is enough secondary action to keep things moving along at a brisk , amusing pace .	5-5
A Jewish WW II doc that is n't trying simply to out-shock , out-outrage or out-depress its potential audience !	5-5
Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging .	6-6
Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes .	5-5
Believes so fervently in humanity that it feels almost anachronistic , and it is too cute by half .	5-5
As happily glib and vicious as its characters .	5-5
All leather pants & augmented boobs , Hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching Sarandon .	6-6
It may ... work as a jaunt down memory lane for teens and young adults who grew up on televised Scooby-Doo shows or reruns .	6-6
This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times .	6-6
( It ) has the feel of a summer popcorn movie .	5-5
Visually , ` Santa Clause 2 ' is wondrously creative .	6-6
It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .	6-6
A metaphor for a modern-day urban China searching for its identity .	6-6
The engagingly primitive animated special effects contribute to a mood that 's sustained through the surprisingly somber conclusion .	6-6
All in all , Road to Perdition is more in love with strangeness than excellence .	6-6
A slight but sweet film .	6-6
Got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1\/2 - hour , dissipated length .	6-6
What does n't this film have that an impressionable kid could n't stand to hear ?	6-6
`` Juwanna Mann ? ''	5-5
The movie is gorgeously made , but it is also somewhat shallow and art-conscious .	5-5
A lot more dimensional and complex than its sunny disposition would lead you to believe .	6-6
The Pinochet Case is a searing album of remembrance from those who , having survived , suffered most .	5-5
Not everyone will welcome or accept The Trials of Henry Kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .	6-6
What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .	6-6
` All in all , Reign of Fire will be a good ( successful ) rental . '	5-5
Solondz creates some effective moments of discomfort for character and viewer alike .	5-5
There 's absolutely no reason why Blue Crush , a late-summer surfer girl entry , should be as entertaining as it is	6-6
Like a veteran head cutter , Barbershop is tuned in to its community .	6-6
It 's a brilliant , honest performance by Nicholson , but the film is an agonizing bore except when the fantastic Kathy Bates turns up .	5-5
Jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .	6-6
A great companion piece to other Napoleon films .	6-6
Far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .	5-5
A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus .	5-5
will be far more interesting to the Soderbergh faithful than it will be to the casual moviegoer who might be lured in by Julia Roberts ...	5-5
Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .	6-6
While there 's likely very little crossover appeal to those without much interest in the Elizabethans ( as well as rank frustration from those in the know about Rubbo 's dumbed-down tactics ) , Much Ado About Something is an amicable endeavor .	6-6
Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .	6-6
Even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .	6-6
An original little film about one young woman 's education .	5-5
Ensemble movies , like soap operas , depend on empathy .	5-5
An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .	6-6
The 1960s rebellion was misdirected : you ca n't fight your culture .	5-5
A Jewish WW II doc that is n't trying simply to out-shock , out-outrage or out-depress its potential audience !	5-5
Quelle surprise !	5-5
Be patient with the lovely Hush !	6-6
If you think it 's a riot to see Rob Schneider in a young woman 's clothes , then you 'll enjoy The Hot Chick .	6-6
I saw Juwanna Mann so you do n't have to .	5-5
An intriguing near-miss .	5-5
This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .	6-6
Despite these annoyances , the capable Clayburgh and Tambor really do a great job of anchoring the characters in the emotional realities of middle age .	5-5
While not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging .	5-5
A virtual roller-coaster ride of glamour and sleaze .	5-5
There 's no real reason to see it , and no real reason not to .	5-5
Probably the best case for Christianity since Chesterton and Lewis .	6-6
If only there were one for this kind of movie .	5-5
A piquant meditation on the things that prevent people from reaching happiness .	5-5
You wo n't look at religious fanatics -- or backyard sheds -- the same way again .	5-5
While Bollywood\/Hollywood will undoubtedly provide its keenest pleasures to those familiar with Bombay musicals , it also has plenty for those ( like me ) who are n't .	6-6
Both exuberantly romantic and serenely melancholy , What Time Is It There ?	6-6
It may sound like a mere disease-of - the-week TV movie , but A Song For Martin is made infinitely more wrenching by the performances of real-life spouses Seldahl and Wollter .	5-5
A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .	6-6
Poignant if familiar story of a young person suspended between two cultures .	6-6
Take nothing seriously and enjoy the ride .	6-6
Twenty years later , Reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task .	5-5
On the surface a silly comedy , Scotland , PA would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .	6-6
A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event .	6-6
Strident and inelegant in its ` message-movie ' posturing .	5-5
It plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .	5-5
Yes .	6-6
Sex With Strangers will shock many with its unblinking frankness .	5-5
If Mostly Martha is mostly unsurprising , it 's still a sweet , even delectable diversion .	6-6
From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work .	6-6
It 's not hateful .	5-5
This engrossing , characteristically complex Tom Clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .	5-5
Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace ; still , Myer 's energy and the silliness of it all eventually prevail	5-5
There 's a lot of tooth in Roger Dodger .	6-6
But it 's surprisingly harmless .	6-6
Freundlich 's made ( Crudup ) a suburban architect , and a cipher .	5-5
Uneven but a lot of fun .	6-6
I found myself liking the film , though in this case one man 's treasure could prove to be another man 's garbage .	5-5
Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer 's radio show and his Simpson voice-overs .	5-5
Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .	5-5
Rob Schneider , Dana Carvey and Sarah Michelle Gellar in The Philadelphia Story ?	5-5
Sometimes this ` Blood ' seems as tired as its protagonist ... Still , the pulse never disappears entirely , and the picture crosses the finish line winded but still game .	5-5
It 's pretty linear and only makeup-deep , but Bogdanovich ties it together with efficiency and an affection for the period .	6-6
The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .	6-6
The movie tries to be ethereal , but ends up seeming goofy .	5-5
An amused indictment of Jaglom 's own profession .	6-6
Schrader examines Crane 's decline with unblinking candor .	6-6
If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 .	6-6
A brain twister , less a movie-movie than a funny and weird meditation on Hollywood , success , artistic integrity and intellectual bankruptcy .	5-5
The message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .	5-5
Has its charming quirks and its dull spots .	5-5
A rather average action film that benefits from several funny moments supplied by Epps .	5-5
Spare but quietly effective retelling .	6-6
The Scorpion King is more fun than Conan the Barbarian .	6-6
... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .	5-5
Even more baffling is that it 's funny .	5-5
Blade II has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .	5-5
Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout .	5-5
Though it flirts with bathos and pathos and the further Oprahfication of the world as we know it , it still cuts all the way down to broken bone .	5-5
It bites hard .	5-5
Gone are the flamboyant mannerisms that are the trademark of several of his performances .	5-5
While Insomnia is in many ways a conventional , even predictable remake , Nolan 's penetrating undercurrent of cerebral and cinemantic flair lends ( it ) stimulating depth .	6-6
But once the falcon arrives in the skies above Manhattan , the adventure is on red alert .	6-6
Overall , interesting as a documentary -- but not very Imaxy .	5-5
The strong subject matter continues to shock throughout the film .	5-5
Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` My Big Fat Greek Wedding '' comes from the heart ...	6-6
`` the road paved with good intentions leads to the video store ''	6-6
As his circle of friends keeps getting smaller one of the characters in Long Time Dead says ` I 'm telling you , this is f \*\*\* ed ' .	5-5
Insomnia does not become one of those rare remakes to eclipse the original , but it does n't disgrace it , either .	5-5
It certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time .	6-6
more precious than perspicacious	6-6
The difference between Cho and most comics is that her confidence in her material is merited .	6-6
So unique and stubborn and charismatic that you want it to be better and more successful than it is .	5-5
The wonderfully lush Morvern Callar is pure punk existentialism , and Ms. Ramsay and her co-writer , Liana Dognini , have dramatized the Alan Warner novel , which itself felt like an answer to Irvine Welsh 's book Trainspotting .	6-6
The heat of the moment prevails .	6-6
Oliveira seems to pursue silent film representation with every mournful composition .	5-5
Davis ' candid , archly funny and deeply authentic take on intimate relationships comes to fruition in her sophomore effort .	6-6
It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .	6-6
Though the film is well-intentioned , one could rent the original and get the same love story and parable .	6-6
You may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .	6-6
`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .	5-5
A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .	6-6
Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .	5-5
John Carlen 's script is full of unhappy , two-dimensional characters who are anything but compelling .	5-5
Beneath the film 's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve .	6-6
You just know something terrible is going to happen .	5-5
The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .	6-6
Yes , soar .	6-6
an `` O Bruin , Where Art Thou ? ''	5-5
Sunshine State surveys the landscape and assesses the issues with a clear passion for sociology .	5-5
The path Ice Age follows most closely , though , is the one established by Warner Bros. giant Chuck Jones , who died a matter of weeks before the movie 's release .	5-5
Remove Spider-Man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies .	6-6
Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .	6-6
Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .	5-5
Not as good as The Full Monty , but a really strong second effort .	6-6
A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .	6-6
For almost the first two-thirds of Martin Scorsese 's 168-minute Gangs of New York , I was entranced .	6-6
And that makes all the difference .	6-6
It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .	6-6
It 's neither as sappy as Big Daddy nor as anarchic as Happy Gilmore or The Waterboy , but it has its moments .	6-6
Feels untidily honest .	5-5
The pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting .	5-5
that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture	6-6
The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .	5-5
The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .	6-6
LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .	5-5
Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	6-6
A knowing look at female friendship , spiked with raw urban humor .	6-6
This sort of cute and cloying material is far from Zhang 's forte and it shows .	5-5
A well-acted movie that simply does n't gel .	5-5
Many shallower movies these days seem too long , but this one is egregiously short .	5-5
They can and will turn on a dime from oddly humorous to tediously sentimental .	6-6
If Signs is a good film , and it is , the essence of a great one is in there somewhere .	5-5
While kids will probably eat the whole thing up , most adults will be way ahead of the plot .	5-5
Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates .	5-5
It 's sort of in-between , and it works .	6-6
Would n't it be funny if a bunch of Allied soldiers went undercover as women in a German factory during World War II ?	5-5
Troll the cult section of your local video store for the real deal .	5-5
It wo n't harm anyone , but neither can I think of a very good reason to rush right out and see it .	5-5
Thirteen Conversations About One Thing lays out a narrative puzzle that interweaves individual stories , and , like a Mobius strip , elliptically loops back to where it began .	6-6
Merry friggin ' Christmas !	5-5
Cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression .	6-6
Too many improbabilities and rose-colored situations temper what could 've been an impacting film .	5-5
... a preachy parable stylized with a touch of John Woo bullet ballet .	5-5
Absolutely ( and unintentionally ) terrifying .	5-5
It 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries .	6-6
You end up simply admiring this bit or that , this performance or that .	5-5
Both the crime story and the love story are unusual .	5-5
A mildly enjoyable if toothless adaptation of a much better book .	5-5
An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .	5-5
The umpteenth summer skinny dip in Jerry Bruckheimer 's putrid pond of retread action twaddle .	5-5
A little melodramatic , but with enough hope to keep you engaged .	6-6
The warnings to resist temptation in this film ... are blunt and challenging and offer no easy rewards for staying clean .	5-5
Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .	6-6
At its best when the guarded , resentful Betty and the manipulative yet needy Margot are front and center .	5-5
Those who trek to the ` plex predisposed to like it probably will enjoy themselves .	6-6
The people in Jessica are so recognizable and true that , as in real life , we 're never sure how things will work out .	6-6
For the most part , the film does hold up pretty well .	6-6
Although Frailty fits into a classic genre , in its script and execution it is a remarkably original work .	6-6
The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages .	6-6
A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .	6-6
A chilling movie without oppressive gore .	6-6
As each of them searches for their place in the world , Miller digs into their very minds to find an unblinking , flawed humanity .	6-6
Gets better after Foster leaves that little room .	6-6
Were it not for a sentimental resolution that explains way more about Cal than does the movie or the character any good , Freundlich 's World Traveler might have been one of the more daring and surprising American movies of the year .	5-5
When the violence actually shocked ?	5-5
There are problems with this film that even 3 Oscar winners ca n't overcome , but it 's a nice girl-buddy movie once it gets rock-n-rolling .	5-5
You 'll get the enjoyable basic minimum .	5-5
Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .	6-6
A highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world .	5-5
One of the oddest and most inexplicable sequels in movie history .	5-5
A cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall .	5-5
A dark , dull thriller with a parting shot that misfires .	5-5
Unexpected , and often contradictory , truths emerge .	6-6
Familiar but utterly delightful .	6-6
It has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .	6-6
Please .	5-5
Rehearsals are frequently more fascinating than the results .	6-6
Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .	5-5
Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history .	5-5
( Barry ) gives Assassin a disquieting authority .	6-6
Rodriguez does a splendid job of racial profiling Hollywood style -- casting excellent Latin actors of all ages -- a trend long overdue .	6-6
Here Polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .	5-5
A mostly believable , refreshingly low-key and quietly inspirational little sports drama .	6-6
... Myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs ...	5-5
His best film remains his shortest , The Hole , which makes many of the points that this film does but feels less repetitive .	5-5
Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .	5-5
