Mr. Polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival .	7-7
Instead of simply handling conventional material in a conventional way , Secretary takes the most unexpected material and handles it in the most unexpected way .	7-7
Although it lacks the detail of the book , the film does pack some serious suspense .	7-7
As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .	7-7
Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .	7-7
The little girls understand , and McCracken knows that 's all that matters .	7-7
... begins on a high note and sustains it beautifully .	7-7
Witty dialog between realistic characters showing honest emotions .	7-7
I like that Smith , he 's not making fun of these people , he 's not laughing at them .	7-7
While the path may be familiar , first-time director Denzel Washington and a top-notch cast manage to keep things interesting .	7-7
Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .	7-7
It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas .	7-7
He has improved upon the first and taken it a step further , richer and deeper .	7-7
Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .	7-7
One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .	7-7
And yet , it still works .	7-7
Overcomes its visual hideousness with a sharp script and strong performances .	7-7
If cinema had been around to capture the chaos of France in the 1790 's , one imagines the result would look like something like this .	7-7
Aniston has at last decisively broken with her Friends image in an independent film of satiric fire and emotional turmoil .	7-7
For those in search of something different , Wendigo is a genuinely bone-chilling tale .	7-7
It thankfully goes easy on the reel\/real world dichotomy that ( Jaglom ) pursued with such enervating determination in Venice\/Venice .	7-7
Much smarter and more attentive than it first sets out to be .	7-7
For most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .	7-7
It 's unlikely we 'll see a better thriller this year .	7-7
It 's a familiar story , but one that is presented with great sympathy and intelligence .	7-7
Interesting both as a historical study and as a tragic love story .	7-7
A rich tale of our times , very well told with an appropriate minimum of means .	7-7
Intelligent , caustic take on a great writer and dubious human being .	7-7
Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .	7-7
In fact , it 's quite fun in places .	7-7
Certainly the performances are worthwhile .	7-7
Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .	7-7
An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	7-7
The movie is ... very funny as you peek at it through the fingers in front of your eyes .	7-7
An enjoyable feel-good family comedy regardless of race .	7-7
Another trumpet blast that there may be a New Mexican Cinema a-bornin ' . '	7-7
Its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway .	7-7
Like its New England characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .	7-7
A perceptive , good-natured movie .	7-7
Twohy 's a good yarn-spinner , and ultimately the story compels .	7-7
What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .	7-7
The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze .	7-7
The Movie is clever , offbeat and even gritty enough to overcome my resistance .	7-7
So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .	7-7
It 's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones .	7-7
Schaeffer is n't in this film , which may be why it works as well as it does .	7-7
There are flaws , but also stretches of impact and moments of awe ; we 're wrapped up in the characters , how they make their choices , and why .	7-7
Quitting offers piercing domestic drama with spikes of sly humor .	7-7
`` Nicholas Nickleby '' is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year .	7-7
Ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory .	7-7
Those eternally devoted to the insanity of Black will have an intermittently good time .	7-7
Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .	7-7
It 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark .	7-7
You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '	7-7
Captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .	7-7
Everyone should be able to appreciate the wonderful cinematography and naturalistic acting .	7-7
If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .	7-7
A smart little indie .	7-7
But it does somehow manage to get you under its spell .	7-7
Gaunt , silver-haired and leonine , ( Harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman .	7-7
García Bernal and Talancón are an immensely appealing couple , and even though their story is predictable , you 'll want things to work out .	7-7
Steers refreshingly clear of the usual cliches .	7-7
A penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .	7-7
Terrific as Nadia , a Russian mail-order bride who comes to America speaking not a word of English , it 's Kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .	7-7
... an interesting slice of history .	7-7
This ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy ( if not entirely wholesome ) fun .	7-7
Much of what we see is horrible but it 's also undeniably exceedingly clever .	7-7
There 's an energy to Y Tu Mamá También .	7-7
Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .	7-7
A comedy that swings and jostles to the rhythms of life .	7-7
Mordantly funny and intimately knowing ...	7-7
This is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to The Road Warrior ) , but it feels like unrealized potential	7-7
A film of quiet power .	7-7
It rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide .	7-7
A dashing and absorbing outing with one of France 's most inventive directors .	7-7
Shyamalan takes a potentially trite and overused concept ( aliens come to Earth ) and infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion .	7-7
In between the icy stunts , the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	7-7
Writer\/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .	7-7
Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .	7-7
This rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point .	7-7
What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .	7-7
Art-house to the core , Read My Lips is a genre-curling crime story that revives the free-wheeling noir spirit of old French cinema .	7-7
Leigh makes these lives count .	7-7
A small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad .	7-7
( `` Take Care of My Cat '' ) is an honestly nice little film that takes us on an examination of young adult life in urban South Korea through the hearts and minds of the five principals .	7-7
A solid cast , assured direction and complete lack of modern day irony .	7-7
The closest thing to the experience of space travel	7-7
By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	7-7
... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .	7-7
At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .	7-7
A seriocomic debut of extravagant promise by Georgian-Israeli director Dover Kosashvili .	7-7
A cutesy romantic tale with a twist .	7-7
While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .	7-7
She nearly glows with enthusiasm , sensuality and a conniving wit .	7-7
Ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .	7-7
A modest masterpiece .	7-7
Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .	7-7
Gives an intriguing twist to the French coming-of-age genre .	7-7
About Schmidt is Nicholson 's goofy , heartfelt , mesmerizing King Lear .	7-7
Confessions is without a doubt a memorable directorial debut from King Hunk .	7-7
I still like Moonlight Mile , better judgment be damned .	7-7
Director Alfonso Cuaron gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of French New Wave films .	7-7
An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .	7-7
Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .	7-7
There 's a lot to recommend Read My Lips .	7-7
The attraction between these two marginal characters is complex from the start -- and , refreshingly , stays that way .	7-7
Everything about The Quiet American is good , except its timing .	7-7
As the princess , Sorvino glides gracefully from male persona to female without missing a beat .	7-7
A sharp satire of desperation and cinematic deception .	7-7
Max pokes , provokes , takes expressionistic license and hits a nerve ... as far as art is concerned , it 's mission accomplished .	7-7
Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .	7-7
In all fairness , I must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .	7-7
For all its brooding quality , Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .	7-7
I liked a lot of the smaller scenes .	7-7
A well made indieflick in need of some trims and a more chemistry between its stars .	7-7
It 's a talking head documentary , but a great one .	7-7
I 'm sure mainstream audiences will be baffled , but , for those with at least a minimal appreciation of Woolf and Clarissa Dalloway , The Hours represents two of those well spent .	7-7
Symbolically , Warm Water Under a Red Bridge is a celebration of feminine energy , a tribute to the power of women to heal .	7-7
Funny and also heartwarming without stooping to gooeyness .	7-7
Ya-Yas everywhere will forgive the flaws and love the film .	7-7
Even during the climactic hourlong cricket match , boredom never takes hold .	7-7
A terrific date movie , whatever your orientation .	7-7
K-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia .	7-7
The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .	7-7
The story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me .	7-7
This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .	7-7
Some of the most inventive silliness you are likely to witness in a movie theatre for some time .	7-7
Rarely , a movie is more than a movie .	7-7
Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage .	7-7
Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .	7-7
A lovely and beautifully photographed romance .	7-7
Its story about a young Chinese woman , Ah Na , who has come to New York City to replace past tragedy with the American Dream is one that any art-house moviegoer is likely to find compelling .	7-7
Even though it 's common knowledge that Park and his founding partner , Yong Kang , lost Kozmo in the end , you ca n't help but get caught up in the thrill of the company 's astonishing growth .	7-7
Although Estela Bravo 's documentary is cloyingly hagiographic in its portrait of Cuban leader Fidel Castro , it 's still a guilty pleasure to watch .	7-7
Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .	7-7
You live the mood rather than savour the story .	7-7
Full of surprises .	7-7
This is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .	7-7
This movie got me grinning .	7-7
... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags .	7-7
Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut Shanghai Noon , but Showtime 's uninspired send-up of TV cop show cliches mostly leaves him shooting blanks .	7-7
A photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community .	7-7
An enjoyable above average summer diversion .	7-7
Far more successful , if considerably less ambitious , than last year 's Kubrick-meets-Spielberg exercise .	7-7
Unfolds as one of the most politically audacious films of recent decades from any country , but especially from France .	7-7
Evelyn 's strong cast and surehanded direction make for a winning , heartwarming yarn .	7-7
An uncluttered , resonant gem that relays its universal points without lectures or confrontations . '	7-7
Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama .	7-7
... it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	7-7
Nicholas Nickleby celebrates the human spirit with such unrelenting Dickensian decency that it turned me ( horrors ! )	7-7
By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way .	7-7
Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .	7-7
It 's a ripper of a yarn and I for one enjoyed the thrill of the chill .	7-7
Rewarding .	7-7
Those who want to be jolted out of their gourd should drop everything and run to Ichi .	7-7
This slight premise ... works because of the ideal casting of the masterful British actor Ian Holm as the aged Napoleon .	7-7
It has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame .	7-7
Tense , terrific , sweaty-palmed fun .	7-7
Jackie Chan movies are a guilty pleasure - he 's easy to like and always leaves us laughing .	7-7
It 's a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance .	7-7
A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .	7-7
George Clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years .	7-7
A deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .	7-7
It 's mildly entertaining , especially if you find comfort in familiarity .	7-7
I do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold .	7-7
A smart , arch and rather cold-blooded comedy .	7-7
With the prospect of films like Kangaroo Jack about to burst across America 's winter movie screens it 's a pleasure to have a film like The Hours as an alternative .	7-7
Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .	7-7
Here 's yet another cool crime movie that actually manages to bring something new into the mix .	7-7
The Chateau belongs to Rudd , whose portrait of a therapy-dependent flakeball spouting French malapropisms ... is a nonstop hoot .	7-7
This is a film that manages to find greatness in the hue of its drastic iconography .	7-7
Both damning and damned compelling .	7-7
You need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of Haynes ' work .	7-7
A movie that sends you out of the theater feeling like you 've actually spent time living in another community .	7-7
Naomi Watts is terrific as Rachel ; her petite frame and vulnerable persona emphasising her plight and isolation .	7-7
The film jolts the laughs from the audience -- as if by cattle prod .	7-7
A film with contemporary political resonance illustrated by a winning family story .	7-7
Australian actor\/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation .	7-7
Worth seeing just for Weaver and LaPaglia .	7-7
Prepare to marvel again .	7-7
Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and also the unique way Shainberg goes about telling what at heart is a sweet little girl -	7-7
It is life affirming and heartbreaking , sweet without the decay factor , funny and sad .	7-7
While somewhat less than it might have been , the film is a good one , and you 've got to hand it to director George Clooney for biting off such a big job the first time out .	7-7
It may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .	7-7
Yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second .	7-7
Tsai Ming-liang 's witty , wistful new film , What Time Is It There ?	7-7
Sharp edges and a deep vein of sadness run through its otherwise comic narrative .	7-7
A confluence of kiddie entertainment , sophisticated wit and symbolic graphic design .	7-7
This real-life Hollywood fairy-tale is more engaging than the usual fantasies Hollywood produces .	7-7
feeling to it , but like the 1920 's , the trip there is a great deal of fun .	7-7
( Fincher 's ) camera sense and assured pacing make it an above-average thriller .	7-7
This is a smart movie that knows its classical music , knows its Freud and knows its Sade .	7-7
Your children will be occupied for 72 minutes .	7-7
Yet the act is still charming here .	7-7
The performances are amiable and committed , and the comedy more often than not hits the bullseye .	7-7
Unlike most surf movies , Blue Crush thrillingly uses modern technology to take the viewer inside the wave .	7-7
This is a movie that is what it is : a pleasant distraction , a Friday night diversion , an excuse to eat popcorn .	7-7
Nohe 's documentary about the event is sympathetic without being gullible : He is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction .	7-7
Moonlight Mile gives itself the freedom to feel contradictory things .	7-7
A moving and weighty depiction of one family 's attempts to heal after the death of a child .	7-7
( Grant ) goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .	7-7
For a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .	7-7
If The Man from Elysian Fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .	7-7
A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley .	7-7
Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back .	7-7
But it also has many of the things that made the first one charming .	7-7
The film 's images give a backbone to the company and provide an emotional edge to its ultimate demise .	7-7
The off-center humor is a constant , and the ensemble gives it a buoyant delivery .	7-7
Shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience .	7-7
You will likely prefer to keep on watching .	7-7
The film reminds me of a vastly improved Germanic version of My Big Fat Greek Wedding -- with better characters , some genuine quirkiness and at least a measure of style .	7-7
Murderous Maids has a lot going for it , not least the brilliant performances by Testud ... and Parmentier .	7-7
All the pieces fall together without much surprise , but little moments give it a boost .	7-7
It 's stylishly directed with verve ...	7-7
Strip it of all its excess debris , and you 'd have a 90-minute , four-star movie .	7-7
It 's nice to see Piscopo again after all these years , and Chaykin and Headly are priceless .	7-7
The rare Imax movie that you 'll wish was longer than an hour .	7-7
An older cad instructs a younger lad in Zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .	7-7
Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first .	7-7
Cho continues her exploration of the outer limits of raunch with considerable brio .	7-7
See it for his performance if nothing else .	7-7
The underworld urban angst is derivative of Martin Scorsese 's Taxi Driver and Goodfellas , but this film speaks for itself .	7-7
Succeeds as a well-made evocation of a subculture .	7-7
Once folks started hanging out at the barbershop , they never wanted to leave .	7-7
It may not be a huge cut of above the rest , but I enjoyed Barbershop .	7-7
It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo .	7-7
This 90-minute postmodern voyage was more diverting and thought-provoking than I 'd expected it to be .	7-7
All in all , a great party .	7-7
She allows each character to confront their problems openly and honestly .	7-7
Fierce , glaring and unforgettable .	7-7
Bon appétit !	7-7
A sobering and powerful documentary about the most severe kind of personal loss : rejection by one 's mother .	7-7
Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .	7-7
A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .	7-7
... works on some levels and is certainly worth seeing at least once .	7-7
A fairly enjoyable mixture of Longest Yard ... and the 1999 Guy Ritchie caper Lock Stock and Two Smoking Barrels .	7-7
